43.2400	883000.00
43.2800	937300.00
43.3200	961200.00
43.3600	956200.00
43.4000	914900.00
43.4400	853300.00
43.4800	791000.00
43.5200	747200.00
43.5600	722100.00
43.6000	718500.00
43.6400	732900.00
43.6800	760500.00
43.7200	801800.00
43.7600	845800.00
43.8000	879600.00
43.8400	890100.00
43.8800	879400.00
43.9200	853800.00
43.9600	816500.00
44.0000	789300.00
44.0400	760000.00
44.0800	736000.00
44.1200	729200.00
44.1600	743800.00
44.2000	781200.00
44.2400	829100.00
44.2800	872000.00
44.3200	916600.00
44.3600	938500.00
44.4000	924600.00
44.4400	898900.00
44.4800	878500.00
44.5200	845000.00
44.5600	796600.00
44.6000	765200.00
44.6400	749500.00
44.6800	744300.00
44.7200	759700.00
44.7600	792400.00
44.8000	834500.00
44.8400	861300.00
44.8800	894700.00
44.9200	906700.00
44.9600	891300.00
45.0000	862500.00
45.0400	826700.00
45.0800	777100.00
45.1200	733300.00
45.1600	698000.00
45.2000	673000.00
45.2400	680700.00
45.2800	698700.00
45.3200	730600.00
45.3600	770300.00
45.4000	805800.00
45.4400	819400.00
45.4800	811300.00
45.5200	773200.00
45.5600	720800.00
45.6000	663800.00
45.6400	615400.00
45.6800	584700.00
45.7200	579800.00
45.7600	591400.00
45.8000	628000.00
45.8400	696000.00
45.8800	762500.00
45.9200	811800.00
45.9600	841600.00
46.0000	840500.00
46.0400	813200.00
46.0800	770600.00
46.1200	728400.00
46.1600	681300.00
46.2000	649000.00
46.2400	636800.00
46.2800	627400.00
46.3200	633600.00
46.3600	644900.00
46.4000	652700.00
46.4400	664600.00
46.4800	670300.00
46.5200	666600.00
46.5600	665000.00
46.6000	654700.00
46.6400	644100.00
46.6800	622900.00
46.7200	590100.00
46.7600	550300.00
46.8000	517400.00
46.8400	481700.00
46.8800	460600.00
46.9200	454600.00
46.9600	461600.00
47.0000	494000.00
47.0400	531500.00
47.0800	567000.00
47.1200	602800.00
47.1600	631800.00
47.2000	622200.00
47.2400	592500.00
47.2800	528800.00
47.3200	463100.00
47.3600	402600.00
47.4000	360700.00
47.4400	349600.00
47.4800	371400.00
47.5200	432900.00
47.5600	515500.00
47.6000	602200.00
47.6400	661000.00
47.6800	707400.00
47.7200	715400.00
47.7600	687100.00
47.8000	638900.00
47.8400	589000.00
47.8800	533800.00
47.9200	483000.00
47.9600	450000.00
48.0000	430700.00
48.0400	439600.00
48.0800	465600.00
48.1200	502100.00
48.1600	563000.00
48.2000	629900.00
48.2400	698300.00
48.2800	759400.00
48.3200	782900.00
48.3600	767700.00
48.4000	712900.00
48.4400	630300.00
48.4800	542000.00
48.5200	483300.00
48.5600	456800.00
48.6000	461100.00
48.6400	506000.00
48.6800	586000.00
48.7200	682500.00
48.7600	774800.00
48.8000	840800.00
48.8400	867200.00
48.8800	858400.00
48.9200	802200.00
48.9600	729400.00
49.0000	646100.00
49.0400	571600.00
49.0800	530000.00
49.1200	508700.00
49.1600	516500.00
49.2000	556300.00
49.2400	622600.00
49.2800	697000.00
49.3200	768300.00
49.3600	824600.00
49.4000	854000.00
49.4400	855900.00
49.4800	808100.00
49.5200	723600.00
49.5600	624200.00
49.6000	539600.00
49.6400	485600.00
49.6800	472400.00
49.7200	491000.00
49.7600	549300.00
49.8000	645700.00
49.8400	740000.00
49.8800	822500.00
49.9200	869400.00
49.9600	874900.00
50.0000	827500.00
50.0400	744400.00
50.0800	639100.00
50.1200	543600.00
50.1600	466300.00
50.2000	424900.00
50.2400	426000.00
50.2800	479700.00
50.3200	564800.00
50.3600	665100.00
50.4000	749500.00
50.4400	799000.00
50.4800	812100.00
50.5200	781000.00
50.5600	702800.00
50.6000	610500.00
50.6400	529700.00
50.6800	462600.00
50.7200	426200.00
50.7600	423600.00
